year,month,day,hour,PM2.5,SO2,CO,RAIN,year_month
2015,6,11,5,10.0,3.0,300.0,0.0,2015-06-01
2015,6,11,6,7.0,3.0,300.0,0.0,2015-06-01
2015,6,11,7,10.0,2.0,300.0,0.0,2015-06-01
2015,6,11,8,4.0,2.0,300.0,0.0,2015-06-01
2015,6,11,9,5.0,6.0,300.0,0.0,2015-06-01
2015,6,11,10,8.0,2.0,400.0,0.0,2015-06-01
2015,6,11,11,8.0,2.0,500.0,0.0,2015-06-01
2015,6,11,12,11.0,2.0,500.0,0.0,2015-06-01
2015,6,11,13,6.0,2.0,600.0,0.0,2015-06-01
2015,6,11,14,6.0,3.0,600.0,0.0,2015-06-01
2015,6,11,15,5.0,2.0,600.0,0.0,2015-06-01
2015,6,11,16,3.0,2.0,700.0,0.0,2015-06-01
2015,6,11,17,8.0,2.0,700.0,0.0,2015-06-01
2015,6,11,18,7.0,2.0,800.0,0.0,2015-06-01
2015,6,11,19,11.0,2.0,800.0,0.0,2015-06-01
2015,6,11,20,9.0,2.0,900.0,0.0,2015-06-01
2015,6,11,21,31.0,3.0,1400.0,0.0,2015-06-01
2015,6,11,22,52.0,5.0,1800.0,0.0,2015-06-01
2015,6,11,23,51.0,5.0,1500.0,0.0,2015-06-01
2015,6,12,0,43.0,5.0,1300.0,0.0,2015-06-01
2015,6,12,1,11.0,3.0,900.0,0.0,2015-06-01
2015,6,12,2,6.0,3.0,900.0,0.0,2015-06-01
2015,6,12,3,4.0,2.0,900.0,0.0,2015-06-01
2015,6,12,4,7.0,3.0,800.0,0.0,2015-06-01
2015,6,12,5,9.0,4.0,900.0,0.0,2015-06-01
2015,6,12,6,6.0,3.0,1000.0,0.0,2015-06-01
2015,6,12,7,13.0,2.0,1000.0,0.0,2015-06-01
2015,6,12,8,11.0,2.0,900.0,0.0,2015-06-01
2015,6,12,9,6.0,2.0,900.0,0.0,2015-06-01
2015,6,12,10,9.0,2.0,800.0,0.0,2015-06-01
2015,6,12,11,4.0,2.0,800.0,0.0,2015-06-01
2015,6,12,12,3.0,2.0,800.0,0.0,2015-06-01
2015,6,12,13,8.0,2.0,800.0,0.0,2015-06-01
2015,6,12,14,7.0,2.0,900.0,0.0,2015-06-01
2015,6,12,15,3.0,2.0,900.0,0.0,2015-06-01
2015,6,12,16,6.0,2.0,900.0,0.0,2015-06-01
2015,6,12,17,9.0,2.0,900.0,0.0,2015-06-01
2015,6,12,18,12.0,2.0,900.0,0.0,2015-06-01
2015,6,12,19,14.0,2.0,900.0,0.0,2015-06-01
2015,6,12,20,18.0,2.0,800.0,0.0,2015-06-01
2015,6,12,21,20.0,2.0,400.0,0.0,2015-06-01
2015,6,12,22,11.0,2.0,400.0,0.0,2015-06-01
2015,6,12,23,13.0,2.0,400.0,0.0,2015-06-01
2015,6,13,0,14.0,5.0,400.0,0.0,2015-06-01
2015,6,13,1,10.0,6.0,400.0,0.0,2015-06-01
2015,6,13,2,10.0,10.0,400.0,0.0,2015-06-01
2015,6,13,3,12.0,7.0,400.0,0.0,2015-06-01
2015,6,13,4,7.0,3.0,300.0,0.0,2015-06-01
2015,6,13,5,8.0,2.0,400.0,0.0,2015-06-01
2015,6,13,6,6.0,2.0,400.0,0.0,2015-06-01
2015,6,13,7,3.0,2.0,400.0,0.3,2015-06-01
2015,6,13,8,3.0,2.0,500.0,0.0,2015-06-01
2015,6,13,9,9.0,2.0,400.0,0.0,2015-06-01
2015,6,13,10,9.0,2.0,400.0,0.0,2015-06-01
2015,6,13,11,7.0,2.0,400.0,0.0,2015-06-01
2015,6,13,12,11.0,2.0,400.0,0.0,2015-06-01
2015,6,13,13,11.0,2.0,300.0,0.0,2015-06-01
2015,6,13,14,7.0,2.0,400.0,0.9,2015-06-01
2015,6,13,15,11.0,2.0,300.0,2.5,2015-06-01
2015,6,13,16,14.0,2.0,500.0,0.0,2015-06-01
2015,6,13,17,17.0,2.0,400.0,0.0,2015-06-01
2015,6,13,18,21.0,2.0,500.0,0.0,2015-06-01
2015,6,13,19,39.0,4.0,700.0,0.0,2015-06-01
2015,6,13,20,36.0,3.0,700.0,0.0,2015-06-01
2015,6,13,21,17.0,2.0,500.0,0.0,2015-06-01
2015,6,13,22,12.0,2.0,500.0,0.0,2015-06-01
2015,6,13,23,21.0,2.0,600.0,0.0,2015-06-01
2015,6,14,0,26.0,2.0,600.0,0.0,2015-06-01
2015,6,14,1,20.0,2.0,600.0,0.0,2015-06-01
2015,6,14,2,25.0,2.0,600.0,0.0,2015-06-01
2015,6,14,3,14.0,3.0,600.0,0.0,2015-06-01
2015,6,14,4,23.0,3.0,700.0,0.0,2015-06-01
2015,6,14,5,28.0,2.0,800.0,0.0,2015-06-01
2015,6,14,6,17.0,2.0,600.0,0.0,2015-06-01
2015,6,14,7,20.0,2.0,600.0,0.0,2015-06-01
2015,6,14,8,20.0,2.0,500.0,0.0,2015-06-01
2015,6,14,9,21.0,2.0,500.0,0.0,2015-06-01
2015,6,14,10,20.0,6.0,500.0,0.0,2015-06-01
2015,6,14,11,23.0,4.0,500.0,0.0,2015-06-01
2015,6,14,12,15.0,4.0,400.0,0.0,2015-06-01
2015,6,14,13,20.0,2.0,400.0,0.0,2015-06-01
2015,6,14,14,19.0,2.0,300.0,0.0,2015-06-01
2015,6,14,15,21.0,2.0,300.0,0.0,2015-06-01
2015,6,14,16,21.0,3.0,300.0,0.0,2015-06-01
2015,6,14,17,24.0,2.0,400.0,0.0,2015-06-01
2015,6,14,18,26.0,2.0,400.0,0.0,2015-06-01
2015,6,14,19,26.0,2.0,400.0,0.0,2015-06-01
2015,6,14,20,32.0,3.0,500.0,0.0,2015-06-01
2015,6,14,21,36.0,3.0,500.0,0.0,2015-06-01
2015,6,14,22,39.0,4.0,500.0,0.0,2015-06-01
2015,6,14,23,45.0,6.0,700.0,0.0,2015-06-01
2015,6,15,0,86.0,11.0,1300.0,0.0,2015-06-01
2015,6,15,1,98.0,12.0,1200.0,0.0,2015-06-01
2015,6,15,2,97.0,11.0,1100.0,0.0,2015-06-01
2015,6,15,3,95.0,13.0,900.0,0.0,2015-06-01
2015,6,15,4,90.0,13.0,800.0,0.0,2015-06-01
2015,6,15,5,105.0,16.0,1100.0,0.0,2015-06-01
2015,6,15,6,111.0,17.0,1300.0,0.0,2015-06-01
2015,6,15,7,97.0,14.0,1200.0,0.0,2015-06-01
2015,6,15,8,90.0,17.0,1200.0,0.0,2015-06-01
2015,6,15,9,96.0,18.0,1400.0,0.0,2015-06-01
2015,6,15,10,105.0,16.0,1400.0,0.0,2015-06-01
2015,6,15,11,121.0,15.0,1400.0,0.0,2015-06-01
2015,6,15,12,115.0,60.0,1400.0,0.0,2015-06-01
2015,6,15,13,93.0,21.0,1500.0,0.0,2015-06-01
2015,6,15,14,78.0,20.0,1200.0,0.0,2015-06-01
2015,6,15,15,77.0,21.0,1300.0,0.0,2015-06-01
2015,6,15,16,101.0,28.0,1500.0,0.0,2015-06-01
2015,6,15,17,86.0,24.0,1200.0,0.0,2015-06-01
2015,6,15,18,89.0,22.0,1200.0,0.0,2015-06-01
2015,6,15,19,75.0,21.0,1100.0,0.0,2015-06-01
2015,6,15,20,66.0,16.0,1100.0,0.0,2015-06-01
2015,6,15,21,72.0,15.0,1100.0,0.0,2015-06-01
2015,6,15,22,79.0,16.0,1200.0,0.0,2015-06-01
2015,6,15,23,82.0,16.0,1200.0,0.0,2015-06-01
2015,6,16,0,87.0,18.0,1300.0,0.0,2015-06-01
2015,6,16,1,88.0,13.0,1300.0,0.0,2015-06-01
2015,6,16,2,82.0,14.0,1300.0,0.0,2015-06-01
2015,6,16,3,93.0,12.0,1400.0,0.0,2015-06-01
2015,6,16,4,96.0,11.0,1300.0,0.0,2015-06-01
2015,6,16,5,126.0,12.0,1500.0,0.0,2015-06-01
2015,6,16,6,139.0,13.0,1600.0,0.0,2015-06-01
2015,6,16,7,146.0,17.0,1800.0,0.0,2015-06-01
2015,6,16,8,134.0,22.0,1700.0,0.0,2015-06-01
2015,6,16,9,140.0,25.0,1800.0,0.0,2015-06-01
2015,6,16,10,147.0,28.0,1700.0,0.0,2015-06-01
2015,6,16,11,149.0,28.0,1700.0,0.0,2015-06-01
2015,6,16,12,143.0,27.0,1600.0,0.0,2015-06-01
2015,6,16,13,107.0,24.0,1400.0,0.0,2015-06-01
2015,6,16,14,80.0,18.0,1100.0,0.0,2015-06-01
2015,6,16,15,63.0,15.0,1000.0,0.0,2015-06-01
2015,6,16,16,69.5,14.0,1033.3333333333333,0.0,2015-06-01
2015,6,16,17,76.0,13.0,1066.6666666666667,0.0,2015-06-01
2015,6,16,18,73.0,12.0,1100.0,0.0,2015-06-01
2015,6,16,19,70.0,9.0,1100.0,0.0,2015-06-01
2015,6,16,20,75.0,7.0,1100.0,0.0,2015-06-01
2015,6,16,21,87.0,5.0,1100.0,0.0,2015-06-01
2015,6,16,22,85.0,5.0,1100.0,0.0,2015-06-01
2015,6,16,23,77.0,4.0,1100.0,0.0,2015-06-01
2015,6,17,0,67.0,4.0,1100.0,0.0,2015-06-01
2015,6,17,1,78.0,3.0,1100.0,0.0,2015-06-01
2015,6,17,2,52.0,3.0,800.0,0.0,2015-06-01
2015,6,17,3,55.0,3.0,900.0,0.0,2015-06-01
2015,6,17,4,75.0,4.0,800.0,0.0,2015-06-01
2015,6,17,5,66.0,5.0,1000.0,0.0,2015-06-01
2015,6,17,6,68.0,4.0,1100.0,0.0,2015-06-01
2015,6,17,7,75.0,3.0,1200.0,0.0,2015-06-01
2015,6,17,8,65.0,4.0,1100.0,0.0,2015-06-01
2015,6,17,9,57.8,4.0,1040.0,0.0,2015-06-01
2015,6,17,10,50.6,4.0,980.0,0.0,2015-06-01
2015,6,17,11,43.4,4.0,920.0,0.0,2015-06-01
2015,6,17,12,36.2,4.0,860.0,0.0,2015-06-01
2015,6,17,13,29.0,4.0,800.0,0.0,2015-06-01
2015,6,17,14,33.0,6.0,800.0,0.0,2015-06-01
2015,6,17,15,61.0,4.0,1100.0,4.0,2015-06-01
2015,6,17,16,52.0,2.0,1100.0,0.0,2015-06-01
2015,6,17,17,41.0,2.0,1000.0,1.5,2015-06-01
2015,6,17,18,44.0,2.0,1100.0,0.0,2015-06-01
2015,6,17,19,44.0,2.0,1000.0,0.0,2015-06-01
2015,6,17,20,51.0,2.0,1100.0,0.0,2015-06-01
2015,6,17,21,67.0,2.0,1500.0,0.0,2015-06-01
2015,6,17,22,54.0,2.0,1300.0,0.0,2015-06-01
2015,6,17,23,43.0,2.0,1200.0,0.0,2015-06-01
2015,6,18,0,50.0,2.0,1300.0,0.0,2015-06-01
2015,6,18,1,63.0,3.0,1400.0,0.0,2015-06-01
2015,6,18,2,66.0,3.0,1300.0,0.0,2015-06-01
2015,6,18,3,30.0,3.0,1200.0,0.0,2015-06-01
2015,6,18,4,10.0,3.0,600.0,0.0,2015-06-01
2015,6,18,5,6.0,2.0,500.0,0.0,2015-06-01
2015,6,18,6,4.0,2.0,600.0,0.0,2015-06-01
2015,6,18,7,8.0,2.0,500.0,0.0,2015-06-01
2015,6,18,8,5.0,2.0,500.0,0.0,2015-06-01
2015,6,18,9,3.0,2.0,500.0,0.0,2015-06-01
2015,6,18,10,6.0,2.0,500.0,0.0,2015-06-01
2015,6,18,11,7.0,3.0,500.0,0.0,2015-06-01
2015,6,18,12,5.0,3.0,500.0,0.0,2015-06-01
2015,6,18,13,7.0,4.0,500.0,0.0,2015-06-01
2015,6,18,14,4.0,3.0,500.0,0.0,2015-06-01
2015,6,18,15,6.0,2.0,500.0,0.0,2015-06-01
2015,6,18,16,6.0,2.0,500.0,0.0,2015-06-01
2015,6,18,17,5.0,2.0,500.0,0.0,2015-06-01
2015,6,18,18,13.0,2.0,600.0,0.0,2015-06-01
2015,6,18,19,12.0,3.0,600.0,0.0,2015-06-01
2015,6,18,20,9.0,2.0,600.0,0.0,2015-06-01
2015,6,18,21,8.0,2.0,700.0,0.0,2015-06-01
2015,6,18,22,17.0,3.0,800.0,0.0,2015-06-01
2015,6,18,23,10.0,4.0,700.0,0.0,2015-06-01
2015,6,19,0,10.0,4.0,600.0,0.0,2015-06-01
2015,6,19,1,10.0,3.0,500.0,0.0,2015-06-01
2015,6,19,2,6.0,6.0,700.0,0.0,2015-06-01
2015,6,19,3,12.0,6.0,600.0,0.0,2015-06-01
2015,6,19,4,11.0,5.0,500.0,0.0,2015-06-01
2015,6,19,5,9.0,3.0,600.0,0.3,2015-06-01
2015,6,19,6,7.0,2.0,700.0,0.5,2015-06-01
2015,6,19,7,4.0,2.0,600.0,0.3,2015-06-01
2015,6,19,8,8.0,2.0,700.0,0.2,2015-06-01
2015,6,19,9,9.0,2.0,700.0,0.9,2015-06-01
2015,6,19,10,10.0,2.0,800.0,0.0,2015-06-01
2015,6,19,11,10.0,2.0,700.0,0.0,2015-06-01
2015,6,19,12,12.0,2.0,700.0,0.0,2015-06-01
2015,6,19,13,8.0,2.0,700.0,0.0,2015-06-01
2015,6,19,14,7.0,2.0,700.0,0.0,2015-06-01
2015,6,19,15,15.0,2.0,700.0,0.0,2015-06-01
2015,6,19,16,14.666666666666666,2.0,900.0,8.6,2015-06-01
2015,6,19,17,14.333333333333334,2.0,900.0,0.0,2015-06-01
2015,6,19,18,14.0,2.0,900.0,0.0,2015-06-01
2015,6,19,19,13.666666666666666,2.0,1100.0,0.0,2015-06-01
2015,6,19,20,13.333333333333334,2.0,1000.0,0.0,2015-06-01
2015,6,19,21,13.0,2.0,1000.0,0.0,2015-06-01
2015,6,19,22,12.666666666666668,2.0,1400.0,0.0,2015-06-01
2015,6,19,23,12.333333333333334,3.0,1300.0,0.0,2015-06-01
2015,6,20,0,12.0,3.0,1500.0,0.0,2015-06-01
2015,6,20,1,11.666666666666668,2.0,1100.0,0.0,2015-06-01
2015,6,20,2,11.333333333333334,3.0,1300.0,0.0,2015-06-01
2015,6,20,3,11.0,4.0,1000.0,0.0,2015-06-01
2015,6,20,4,10.666666666666668,4.0,900.0,0.0,2015-06-01
2015,6,20,5,10.333333333333334,3.0,900.0,0.0,2015-06-01
2015,6,20,6,10.0,3.0,900.0,0.0,2015-06-01
2015,6,20,7,9.666666666666668,3.0,900.0,0.0,2015-06-01
2015,6,20,8,9.333333333333334,3.0,1000.0,0.0,2015-06-01
2015,6,20,9,9.0,3.0,800.0,0.0,2015-06-01
2015,6,20,10,8.666666666666668,2.0,600.0,0.0,2015-06-01
2015,6,20,11,8.333333333333334,2.0,500.0,0.0,2015-06-01
2015,6,20,12,8.0,2.0,400.0,0.0,2015-06-01
2015,6,20,13,13.0,2.0,400.0,0.0,2015-06-01
2015,6,20,14,12.0,2.0,400.0,0.0,2015-06-01
2015,6,20,15,5.0,2.0,500.0,0.0,2015-06-01
2015,6,20,16,16.0,2.0,500.0,0.0,2015-06-01
2015,6,20,17,14.0,2.0,500.0,0.0,2015-06-01
2015,6,20,18,19.0,2.0,500.0,0.0,2015-06-01
2015,6,20,19,22.0,2.0,600.0,0.0,2015-06-01
2015,6,20,20,24.0,2.0,600.0,0.0,2015-06-01
2015,6,20,21,32.0,3.0,700.0,0.0,2015-06-01
2015,6,20,22,35.0,3.0,800.0,0.0,2015-06-01
2015,6,20,23,45.0,4.0,1000.0,0.0,2015-06-01
2015,6,21,0,51.0,6.0,1000.0,0.0,2015-06-01
2015,6,21,1,60.0,6.0,1000.0,0.0,2015-06-01
2015,6,21,2,61.0,8.0,900.0,0.0,2015-06-01
2015,6,21,3,47.0,5.0,700.0,0.0,2015-06-01
2015,6,21,4,40.0,5.0,600.0,0.0,2015-06-01
2015,6,21,5,41.0,4.0,800.0,0.0,2015-06-01
2015,6,21,6,30.0,4.0,800.0,0.0,2015-06-01
2015,6,21,7,40.0,3.0,900.0,0.0,2015-06-01
2015,6,21,8,46.0,3.0,800.0,0.0,2015-06-01
2015,6,21,9,47.0,3.0,800.0,0.0,2015-06-01
2015,6,21,10,49.0,3.0,800.0,0.0,2015-06-01
2015,6,21,11,46.0,3.0,800.0,0.0,2015-06-01
2015,6,21,12,25.0,4.0,600.0,0.0,2015-06-01
2015,6,21,13,23.0,4.0,500.0,0.0,2015-06-01
2015,6,21,14,23.0,3.0,500.0,0.0,2015-06-01
2015,6,21,15,23.0,3.0,500.0,0.0,2015-06-01
2015,6,21,16,28.0,4.0,600.0,0.0,2015-06-01
2015,6,21,17,35.0,5.0,600.0,0.0,2015-06-01
2015,6,21,18,38.0,5.0,600.0,0.0,2015-06-01
2015,6,21,19,36.0,5.0,600.0,0.0,2015-06-01
2015,6,21,20,46.0,5.0,800.0,0.0,2015-06-01
2015,6,21,21,54.0,6.0,800.0,0.0,2015-06-01
2015,6,21,22,59.0,6.0,1000.0,0.0,2015-06-01
2015,6,21,23,65.0,6.0,1100.0,0.0,2015-06-01
2015,6,22,0,64.0,8.0,1000.0,0.0,2015-06-01
2015,6,22,1,62.0,13.0,900.0,0.0,2015-06-01
2015,6,22,2,64.0,18.0,1100.0,0.0,2015-06-01
2015,6,22,3,68.0,18.0,1200.0,0.0,2015-06-01
2015,6,22,4,73.0,15.0,1000.0,0.0,2015-06-01
2015,6,22,5,76.0,13.0,1100.0,0.0,2015-06-01
2015,6,22,6,81.0,13.0,1100.0,0.0,2015-06-01
2015,6,22,7,80.0,11.0,1200.0,0.0,2015-06-01
2015,6,22,8,92.0,9.0,3200.0,0.0,2015-06-01
2015,6,22,9,147.0,8.0,2800.0,0.0,2015-06-01
2015,6,22,10,169.0,6.0,2400.0,0.0,2015-06-01
2015,6,22,11,165.0,5.0,2000.0,0.0,2015-06-01
2015,6,22,12,151.0,5.0,1700.0,0.0,2015-06-01
2015,6,22,13,99.0,8.0,1400.0,0.0,2015-06-01
2015,6,22,14,72.0,12.0,1400.0,0.0,2015-06-01
2015,6,22,15,67.0,13.0,1200.0,0.0,2015-06-01
2015,6,22,16,68.0,13.0,1100.0,0.0,2015-06-01
2015,6,22,17,70.0,13.0,1000.0,0.0,2015-06-01
2015,6,22,18,78.0,15.0,1100.0,0.0,2015-06-01
2015,6,22,19,84.0,14.0,1100.0,0.0,2015-06-01
2015,6,22,20,99.0,13.0,1100.0,0.0,2015-06-01
2015,6,22,21,107.0,12.0,1200.0,0.0,2015-06-01
2015,6,22,22,92.0,9.0,1100.0,0.0,2015-06-01
2015,6,22,23,97.0,7.0,1300.0,0.0,2015-06-01
2015,6,23,0,91.0,8.0,1400.0,0.0,2015-06-01
2015,6,23,1,76.0,7.0,1000.0,0.0,2015-06-01
2015,6,23,2,72.0,8.0,900.0,0.0,2015-06-01
2015,6,23,3,70.0,7.0,700.0,0.0,2015-06-01
2015,6,23,4,94.0,6.0,900.0,0.0,2015-06-01
2015,6,23,5,135.0,5.0,1300.0,0.0,2015-06-01
2015,6,23,6,206.0,4.0,1600.0,0.0,2015-06-01
2015,6,23,7,223.0,3.0,1800.0,0.0,2015-06-01
2015,6,23,8,251.0,3.0,2000.0,0.0,2015-06-01
2015,6,23,9,292.0,2.0,2300.0,0.0,2015-06-01
2015,6,23,10,293.0,2.0,1900.0,0.0,2015-06-01
2015,6,23,11,298.0,2.0,2300.0,0.0,2015-06-01
2015,6,23,12,277.0,2.0,2500.0,0.0,2015-06-01
2015,6,23,13,265.0,2.0,2400.0,0.0,2015-06-01
2015,6,23,14,190.0,2.0,2100.0,0.0,2015-06-01
2015,6,23,15,182.0,2.0,1800.0,0.0,2015-06-01
2015,6,23,16,155.0,2.0,1500.0,0.0,2015-06-01
2015,6,23,17,144.0,2.0,1200.0,0.0,2015-06-01
2015,6,23,18,103.0,2.0,1000.0,0.0,2015-06-01
2015,6,23,19,103.0,2.0,900.0,0.0,2015-06-01
2015,6,23,20,92.0,2.0,800.0,0.0,2015-06-01
2015,6,23,21,103.0,2.0,1000.0,0.0,2015-06-01
2015,6,23,22,136.0,2.0,1300.0,0.0,2015-06-01
2015,6,23,23,154.0,2.0,1300.0,0.0,2015-06-01
2015,6,24,0,167.0,2.0,1500.0,0.0,2015-06-01
2015,6,24,1,192.0,2.0,1400.0,0.0,2015-06-01
2015,6,24,2,155.0,2.0,1100.0,0.0,2015-06-01
2015,6,24,3,105.0,2.0,900.0,0.0,2015-06-01
2015,6,24,4,85.0,2.0,800.0,0.0,2015-06-01
2015,6,24,5,87.0,2.0,800.0,0.0,2015-06-01
2015,6,24,6,101.0,2.0,1000.0,0.0,2015-06-01
2015,6,24,7,125.0,2.0,1200.0,0.0,2015-06-01
2015,6,24,8,133.0,2.0,1200.0,0.0,2015-06-01
2015,6,24,9,135.0,2.0,1200.0,0.0,2015-06-01
2015,6,24,10,133.0,4.0,1100.0,0.0,2015-06-01
2015,6,24,11,145.0,5.0,1400.0,0.0,2015-06-01
2015,6,24,12,146.0,5.0,1500.0,0.0,2015-06-01
2015,6,24,13,138.0,4.0,1400.0,0.0,2015-06-01
2015,6,24,14,128.0,4.0,1300.0,0.0,2015-06-01
2015,6,24,15,120.0,4.0,1200.0,0.0,2015-06-01
2015,6,24,16,106.0,4.0,1100.0,0.0,2015-06-01
2015,6,24,17,94.0,4.0,1000.0,0.0,2015-06-01
2015,6,24,18,92.0,4.0,1000.0,0.0,2015-06-01
2015,6,24,19,92.0,4.0,1100.0,0.0,2015-06-01
2015,6,24,20,109.0,4.0,1200.0,0.0,2015-06-01
2015,6,24,21,139.0,4.0,1400.0,0.0,2015-06-01
2015,6,24,22,158.0,4.0,1500.0,0.0,2015-06-01
2015,6,24,23,146.0,4.0,1500.0,0.0,2015-06-01
2015,6,25,0,155.0,4.0,1400.0,0.0,2015-06-01
2015,6,25,1,139.0,4.0,1200.0,0.0,2015-06-01
2015,6,25,2,121.0,4.0,1000.0,0.0,2015-06-01
2015,6,25,3,121.0,2.0,800.0,0.0,2015-06-01
2015,6,25,4,120.0,2.0,800.0,0.0,2015-06-01
2015,6,25,5,129.0,2.0,1000.0,0.0,2015-06-01
2015,6,25,6,128.0,2.0,1000.0,0.0,2015-06-01
2015,6,25,7,132.0,2.0,1100.0,0.0,2015-06-01
2015,6,25,8,134.0,2.0,1100.0,0.0,2015-06-01
2015,6,25,9,142.5,3.0,1100.0,0.0,2015-06-01
2015,6,25,10,151.0,4.0,1100.0,0.0,2015-06-01
2015,6,25,11,160.0,4.0,1100.0,0.0,2015-06-01
2015,6,25,12,155.0,3.0,1100.0,0.0,2015-06-01
2015,6,25,13,157.0,3.0,1200.0,3.1,2015-06-01
2015,6,25,14,148.0,3.0,1200.0,13.8,2015-06-01
2015,6,25,15,110.0,3.0,900.0,0.0,2015-06-01
2015,6,25,16,89.0,3.0,800.0,0.0,2015-06-01
2015,6,25,17,64.0,3.0,600.0,0.0,2015-06-01
2015,6,25,18,62.0,3.0,700.0,0.0,2015-06-01
2015,6,25,19,104.0,4.0,1000.0,0.1,2015-06-01
2015,6,25,20,112.0,4.0,1000.0,0.1,2015-06-01
2015,6,25,21,131.0,4.0,1100.0,0.0,2015-06-01
2015,6,25,22,152.0,3.0,1100.0,0.0,2015-06-01
2015,6,25,23,156.0,3.0,1100.0,0.0,2015-06-01
2015,6,26,0,128.0,3.0,900.0,0.0,2015-06-01
2015,6,26,1,130.0,3.0,800.0,0.0,2015-06-01
2015,6,26,2,138.0,3.0,900.0,0.0,2015-06-01
2015,6,26,3,143.0,3.0,900.0,0.1,2015-06-01
2015,6,26,4,119.0,3.0,800.0,0.0,2015-06-01
2015,6,26,5,124.0,3.0,900.0,0.0,2015-06-01
2015,6,26,6,130.0,3.0,900.0,0.0,2015-06-01
2015,6,26,7,134.0,3.0,1000.0,0.0,2015-06-01
2015,6,26,8,136.0,3.0,1100.0,0.0,2015-06-01
2015,6,26,9,138.0,2.0,1200.0,0.4,2015-06-01
2015,6,26,10,150.0,2.0,1100.0,0.3,2015-06-01
2015,6,26,11,142.0,2.0,1100.0,0.4,2015-06-01
2015,6,26,12,121.0,2.0,1100.0,0.0,2015-06-01
2015,6,26,13,122.0,2.0,1200.0,0.0,2015-06-01
2015,6,26,14,131.0,2.0,1100.0,0.0,2015-06-01
2015,6,26,15,124.0,2.0,1000.0,0.0,2015-06-01
2015,6,26,16,138.0,2.0,1000.0,0.0,2015-06-01
2015,6,26,17,122.0,2.0,900.0,0.0,2015-06-01
2015,6,26,18,99.0,2.0,800.0,0.0,2015-06-01
2015,6,26,19,112.0,2.0,900.0,0.0,2015-06-01
2015,6,26,20,109.0,2.0,900.0,0.0,2015-06-01
2015,6,26,21,98.0,2.0,800.0,14.0,2015-06-01
2015,6,26,22,19.0,2.0,600.0,1.2,2015-06-01
2015,6,26,23,29.0,2.0,700.0,0.0,2015-06-01
2015,6,27,0,22.0,2.0,700.0,0.0,2015-06-01
2015,6,27,1,27.0,2.0,600.0,0.0,2015-06-01
2015,6,27,2,28.0,25.0,700.0,0.0,2015-06-01
2015,6,27,3,28.0,4.0,500.0,0.0,2015-06-01
2015,6,27,4,26.0,3.0,500.0,0.0,2015-06-01
2015,6,27,5,27.0,2.0,500.0,0.0,2015-06-01
2015,6,27,6,30.0,2.0,600.0,0.0,2015-06-01
2015,6,27,7,33.0,2.0,600.0,0.0,2015-06-01
2015,6,27,8,34.0,2.0,600.0,0.0,2015-06-01
2015,6,27,9,34.0,2.0,700.0,0.0,2015-06-01
2015,6,27,10,70.0,2.0,900.0,0.0,2015-06-01
2015,6,27,11,110.0,2.0,1100.0,0.0,2015-06-01
2015,6,27,12,98.0,2.0,1100.0,0.0,2015-06-01
2015,6,27,13,99.0,2.0,1000.0,0.0,2015-06-01
2015,6,27,14,110.0,2.0,1000.0,0.0,2015-06-01
2015,6,27,15,126.0,2.0,1100.0,0.0,2015-06-01
2015,6,27,16,157.0,2.0,1100.0,0.0,2015-06-01
2015,6,27,17,170.0,2.0,1000.0,0.0,2015-06-01
2015,6,27,18,163.0,2.0,1000.0,0.0,2015-06-01
2015,6,27,19,160.0,2.0,1000.0,0.0,2015-06-01
2015,6,27,20,159.0,2.0,1000.0,0.0,2015-06-01
2015,6,27,21,186.0,2.0,1300.0,0.0,2015-06-01
2015,6,27,22,193.0,2.0,1400.0,0.0,2015-06-01
2015,6,27,23,182.0,2.0,1300.0,0.0,2015-06-01
2015,6,28,0,157.0,2.0,1200.0,0.0,2015-06-01
2015,6,28,1,135.0,2.0,1300.0,0.0,2015-06-01
2015,6,28,2,114.0,2.0,1500.0,0.0,2015-06-01
2015,6,28,3,111.0,2.0,1600.0,0.0,2015-06-01
2015,6,28,4,113.0,2.0,1600.0,0.0,2015-06-01
2015,6,28,5,113.0,2.0,1300.0,0.0,2015-06-01
2015,6,28,6,112.0,2.0,1200.0,0.0,2015-06-01
2015,6,28,7,108.0,2.0,1000.0,0.0,2015-06-01
2015,6,28,8,119.0,2.0,1000.0,0.0,2015-06-01
2015,6,28,9,128.0,2.0,1100.0,0.0,2015-06-01
2015,6,28,10,137.0,2.0,1200.0,0.0,2015-06-01
2015,6,28,11,151.0,2.0,1400.0,0.0,2015-06-01
2015,6,28,12,168.0,2.0,1300.0,0.0,2015-06-01
2015,6,28,13,190.0,2.0,1400.0,0.0,2015-06-01
2015,6,28,14,177.0,2.0,1300.0,0.0,2015-06-01
2015,6,28,15,134.0,2.0,1100.0,0.0,2015-06-01
2015,6,28,16,124.0,2.0,1000.0,0.0,2015-06-01
2015,6,28,17,134.0,2.0,1000.0,0.0,2015-06-01
2015,6,28,18,136.0,2.0,1100.0,0.0,2015-06-01
2015,6,28,19,145.0,2.0,1100.0,0.0,2015-06-01
2015,6,28,20,150.0,2.0,1100.0,0.0,2015-06-01
2015,6,28,21,161.0,2.0,1200.0,0.0,2015-06-01
2015,6,28,22,209.0,2.0,1700.0,0.0,2015-06-01
2015,6,28,23,211.0,2.0,1900.0,0.0,2015-06-01
